일자|시간|구분,공급량
2019-01-30 17 A,2163.619242183964
2019-01-30 18 A,2426.4477690140116
2019-01-30 19 A,2644.1483928601
2019-01-30 20 A,2660.2272830114134
2019-01-30 21 A,2639.064562408113
2019-01-30 22 A,2564.3345850512287
2019-01-30 23 A,2489.5879150231267
2019-01-30 24 A,2327.7116232592
2019-01-31 01 A,2053.7899093340434
2019-01-31 02 A,1812.9233531717177
2019-01-31 03 A,1670.6420761614993
2019-01-31 04 A,1708.524902730101
2019-01-31 05 A,1865.521003288481
2019-01-31 06 A,2037.8388818051621
2019-01-31 07 A,2323.670455358051
2019-01-31 08 A,2691.14402228769
2019-01-31 09 A,2820.0805238069815
2019-01-31 10 A,2746.964834367381
2019-01-31 11 A,2626.3520464123885
2019-01-31 12 A,2508.605634029083
2019-01-31 13 A,2372.9327579675028
2019-01-31 14 A,2215.060679727934
2019-01-31 15 A,2018.8594481597347
2019-01-31 16 A,1991.6617930014677
2019-01-31 17 A,2021.7121178030754
2019-01-31 18 A,2387.596338112275
2019-01-31 19 A,2615.0539085480286
2019-01-31 20 A,2648.9646666450767
2019-01-31 21 A,2590.783071428043
2019-01-31 22 A,2550.144436079443
2019-01-31 23 A,2432.987330689937
2019-01-31 24 A,2296.7042969001773
2019-02-01 01 A,1916.8289002632605
2019-02-01 02 A,1661.9304499679251
2019-02-01 03 A,1562.3895361025084
2019-02-01 04 A,1607.4544135162052
2019-02-01 05 A,1744.9151119138435
2019-02-01 06 A,1923.223703734518
2019-02-01 07 A,2181.387395866517
2019-02-01 08 A,2526.825831554029
2019-02-01 09 A,2616.7552763540493
2019-02-01 10 A,2509.1839415635536
2019-02-01 11 A,2450.8093732016014
2019-02-01 12 A,2327.99666624118
2019-02-01 13 A,2243.4155158168587
2019-02-01 14 A,2163.7180078042593
2019-02-01 15 A,2006.388174081737
2019-02-01 16 A,1919.763899775507
2019-02-01 17 A,1996.4794569919472
2019-02-01 18 A,2194.486927026384
2019-02-01 19 A,2415.466989158993
2019-02-01 20 A,2466.7067362657467
2019-02-01 21 A,2414.51929167683
2019-02-01 22 A,2354.918449076262
2019-02-01 23 A,2310.254501629978
2019-02-01 24 A,2199.157735809675
2019-02-02 01 A,1852.2869948983066
2019-02-02 02 A,1634.776916389663
2019-02-02 03 A,1502.5775527412661
2019-02-02 04 A,1528.6276325857748
2019-02-02 05 A,1699.685136880848
2019-02-02 06 A,1787.2789301215948
2019-02-02 07 A,1949.346488449439
2019-02-02 08 A,2115.0054708354405
2019-02-02 09 A,2179.5152650356276
2019-02-02 10 A,2285.7087254142275
2019-02-02 11 A,2244.8814693197387
2019-02-02 12 A,2141.4136835215363
2019-02-02 13 A,2032.3674345405568
2019-02-02 14 A,1963.012909686147
2019-02-02 15 A,1855.0050431082025
2019-02-02 16 A,1777.7114698645278
2019-02-02 17 A,1838.6807041147722
2019-02-02 18 A,2026.1646880524027
2019-02-02 19 A,2219.626580175902
2019-02-02 20 A,2246.1867827092137
2019-02-02 21 A,2199.524613898209
2019-02-02 22 A,2147.115849297386
2019-02-02 23 A,2072.42132207251
2019-02-02 24 A,1995.7221751292282
2019-02-03 01 A,1807.6079978391667
2019-02-03 02 A,1599.5730748317017
2019-02-03 03 A,1493.716881086341
2019-02-03 04 A,1516.5568102602892
2019-02-03 05 A,1663.252511166248
2019-02-03 06 A,1759.4939961991868
2019-02-03 07 A,1886.9601652604908
2019-02-03 08 A,2075.3482548434768
2019-02-03 09 A,2153.7296291919474
2019-02-03 10 A,2209.5495671643607
2019-02-03 11 A,2212.572916749127
2019-02-03 12 A,2120.7490743515773
2019-02-03 13 A,2032.639739378388
2019-02-03 14 A,1945.8111200885294
2019-02-03 15 A,1891.4169542791838
2019-02-03 16 A,1854.1448514718577
2019-02-03 17 A,1894.877401856262
2019-02-03 18 A,2091.9611761775423
2019-02-03 19 A,2350.187748970805
2019-02-03 20 A,2368.3726780507736
2019-02-03 21 A,2268.991600132122
2019-02-03 22 A,2204.9610365699937
2019-02-03 23 A,2143.369486149794
2019-02-03 24 A,2068.983957647139
2019-02-04 01 A,1887.0149828289716
2019-02-04 02 A,1700.5903080452313
2019-02-04 03 A,1565.3682876022897
2019-02-04 04 A,1636.8459754469986
2019-02-04 05 A,1748.0242421863406
2019-02-04 06 A,1877.559853844901
2019-02-04 07 A,2139.8656831818275
2019-02-04 08 A,2321.675096182916
2019-02-04 09 A,2548.038825917913
2019-02-04 10 A,2333.6963166710298
2019-02-04 11 A,2318.4339678854244
2019-02-04 12 A,2233.208323579162
2019-02-04 13 A,2126.186943760472
2019-02-04 14 A,2084.104992325013
2019-02-04 15 A,1953.470921218138
2019-02-04 16 A,1945.1894521710574
2019-02-04 17 A,1971.963999632405
2019-02-04 18 A,2187.4841820421657
2019-02-04 19 A,2340.8100949489312
2019-02-04 20 A,2349.1444811179567
2019-02-04 21 A,2327.4074358722846
2019-02-04 22 A,2305.852395329356
2019-02-04 23 A,2265.8553335250976
2019-02-04 24 A,2147.489145380891
2019-02-05 01 A,1924.2799367408913
2019-02-05 02 A,1722.0017763468388
2019-02-05 03 A,1615.6508970795041
2019-02-05 04 A,1661.5836339229654
2019-02-05 05 A,1776.4280920002761
2019-02-05 06 A,1874.7470896678576
2019-02-05 07 A,2151.6096810156014
2019-02-05 08 A,2332.85529276433
2019-02-05 09 A,2621.4752983011194
2019-02-05 10 A,2348.246544107013
2019-02-05 11 A,2331.6064481618764
2019-02-05 12 A,2284.219788482298
2019-02-05 13 A,2183.553465910381
2019-02-05 14 A,2112.7163958000788
2019-02-05 15 A,2002.985875870324
2019-02-05 16 A,1924.3361944853798
2019-02-05 17 A,1975.116401018973
2019-02-05 18 A,2193.212758127488
2019-02-05 19 A,2342.5886050350878
2019-02-05 20 A,2371.8599690895594
2019-02-05 21 A,2353.595704378807
2019-02-05 22 A,2330.05805973221
2019-02-05 23 A,2246.324047363932
2019-02-05 24 A,2145.970015539769
2019-02-06 01 A,1949.1305153393569
2019-02-06 02 A,1733.00340274939
2019-02-06 03 A,1622.7796139383095
2019-02-06 04 A,1661.5836339229654
2019-02-06 05 A,1752.9167807301553
2019-02-06 06 A,1884.6737352677837
2019-02-06 07 A,2125.017353889004
2019-02-06 08 A,2363.540793933006
2019-02-06 09 A,2629.2652073149648
2019-02-06 10 A,2370.672512068415
2019-02-06 11 A,2323.9064693765276
2019-02-06 12 A,2251.2397181634046
2019-02-06 13 A,2151.6244440575047
2019-02-06 14 A,2069.9717490823286
2019-02-06 15 A,1969.226270221789
2019-02-06 16 A,1896.0715762383334
2019-02-06 17 A,1961.3672221325155
2019-02-06 18 A,2118.9186289359886
2019-02-06 19 A,2364.84388004039
2019-02-06 20 A,2355.4308825080966
2019-02-06 21 A,2361.491732388841
2019-02-06 22 A,2343.4586094574015
2019-02-06 23 A,2265.4886469027333
2019-02-06 24 A,2151.7021872089817
2019-02-07 01 A,2118.355540840633
2019-02-07 02 A,1818.591471141137
2019-02-07 03 A,1678.917224029566
2019-02-07 04 A,1752.6332381921504
2019-02-07 05 A,1900.172692681276
2019-02-07 06 A,2097.3114338477053
2019-02-07 07 A,2347.5363264320426
2019-02-07 08 A,2670.648074983741
2019-02-07 09 A,2846.139029615561
2019-02-07 10 A,2603.195970137257
2019-02-07 11 A,2544.085688846502
2019-02-07 12 A,2416.4548809984185
2019-02-07 13 A,2319.4749086478323
2019-02-07 14 A,2235.800528918401
2019-02-07 15 A,2121.622504755336
2019-02-07 16 A,2032.2265470615932
2019-02-07 17 A,2083.2411545918194
2019-02-07 18 A,2272.1503894407847
2019-02-07 19 A,2540.753478940346
2019-02-07 20 A,2561.025223207491
2019-02-07 21 A,2547.0823897740042
2019-02-07 22 A,2457.3070280556612
2019-02-07 23 A,2413.909553126481
2019-02-07 24 A,2318.279756118253
2019-02-08 01 A,2119.9834729929976
2019-02-08 02 A,1817.21354276891
2019-02-08 03 A,1665.0250702355652
2019-02-08 04 A,1742.042643658061
2019-02-08 05 A,1889.1909536559178
2019-02-08 06 A,2087.7008169811334
2019-02-08 07 A,2310.4416260153157
2019-02-08 08 A,2590.8894362743017
2019-02-08 09 A,2714.059684850803
2019-02-08 10 A,2569.575712128425
2019-02-08 11 A,2541.312703391355
2019-02-08 12 A,2388.9481949197157
2019-02-08 13 A,2309.987543899845
2019-02-08 14 A,2217.018719024129
2019-02-08 15 A,2095.624089805013
2019-02-08 16 A,2013.2151784452508
2019-02-08 17 A,2053.8976991849036
2019-02-08 18 A,2295.3231880935145
2019-02-08 19 A,2485.455047943117
2019-02-08 20 A,2553.3880569007715
2019-02-08 21 A,2504.071992296515
2019-02-08 22 A,2424.8244052455484
2019-02-08 23 A,2343.3359389016555
2019-02-08 24 A,2267.4110515803923
2019-02-09 01 A,1915.4369914935792
2019-02-09 02 A,1734.1315351229714
2019-02-09 03 A,1596.6756206599098
2019-02-09 04 A,1613.8695694997043
2019-02-09 05 A,1737.6390502139866
2019-02-09 06 A,1819.36819220725
2019-02-09 07 A,1977.8234941153457
2019-02-09 08 A,2107.9190283752496
2019-02-09 09 A,2186.7707124099866
2019-02-09 10 A,2275.0706538893946
2019-02-09 11 A,2270.565584913691
2019-02-09 12 A,2173.174430190247
2019-02-09 13 A,2100.851874434398
2019-02-09 14 A,2011.3228084158993
2019-02-09 15 A,1932.4051509995923
2019-02-09 16 A,1896.862762796397
2019-02-09 17 A,1942.2263807567567
2019-02-09 18 A,2144.963703545525
2019-02-09 19 A,2257.688334819096
2019-02-09 20 A,2291.1357741691895
2019-02-09 21 A,2228.573097528087
2019-02-09 22 A,2159.9051585834554
2019-02-09 23 A,2095.417340982172
2019-02-09 24 A,2059.792792577812
2019-02-10 01 A,1819.4637498853285
2019-02-10 02 A,1662.8982296554916
2019-02-10 03 A,1512.6205510561542
2019-02-10 04 A,1533.0977826452847
2019-02-10 05 A,1716.4016507968881
2019-02-10 06 A,1724.779820616745
2019-02-10 07 A,1839.0782616664596
2019-02-10 08 A,2030.4713524457857
2019-02-10 09 A,2175.7756839092112
2019-02-10 10 A,2218.0611589130244
2019-02-10 11 A,2171.485230236511
2019-02-10 12 A,2087.6168185865613
2019-02-10 13 A,1970.4822259114087
2019-02-10 14 A,1919.0133220351104
2019-02-10 15 A,1838.2848995160089
2019-02-10 16 A,1801.0531646485083
2019-02-10 17 A,1853.2197613511028
2019-02-10 18 A,2034.7953425227738
2019-02-10 19 A,2334.2085022262763
2019-02-10 20 A,2360.867453680265
2019-02-10 21 A,2239.4694752129417
2019-02-10 22 A,2180.2696328750885
2019-02-10 23 A,2141.363456966489
2019-02-10 24 A,2068.5593081548677
2019-02-11 01 A,2000.911948938055
2019-02-11 02 A,1727.8644080139952
2019-02-11 03 A,1594.415789570966
2019-02-11 04 A,1671.062880150343
2019-02-11 05 A,1811.458738813364
2019-02-11 06 A,1965.0866951610176
2019-02-11 07 A,2185.150870766388
2019-02-11 08 A,2559.9006459736906
2019-02-11 09 A,2751.4887432127894
2019-02-11 10 A,2557.6365937063915
2019-02-11 11 A,2478.26507554636
2019-02-11 12 A,2398.5591538840727
2019-02-11 13 A,2247.1366330780934
2019-02-11 14 A,2148.132142026223
2019-02-11 15 A,1984.5953421561585
2019-02-11 16 A,1967.332110575727
2019-02-11 17 A,2007.7080238022945
2019-02-11 18 A,2212.534558721772
2019-02-11 19 A,2466.229337525993
2019-02-11 20 A,2505.6169391275384
2019-02-11 21 A,2438.848283618008
2019-02-11 22 A,2387.418201446251
2019-02-11 23 A,2329.830807524779
2019-02-11 24 A,2217.546412033899
2019-02-12 01 A,1943.3430107933632
2019-02-12 02 A,1711.1015754544687
2019-02-12 03 A,1598.4142037940703
2019-02-12 04 A,1639.527569551804
2019-02-12 05 A,1818.8006072383994
2019-02-12 06 A,1935.131278066258
2019-02-12 07 A,2227.4795336133734
2019-02-12 08 A,2609.142427534316
2019-02-12 09 A,2773.5376038373483
2019-02-12 10 A,2561.618015868956
2019-02-12 11 A,2520.8192997279994
2019-02-12 12 A,2390.429739960799
2019-02-12 13 A,2286.376173905997
2019-02-12 14 A,2208.499643221237
2019-02-12 15 A,2095.3039108956395
2019-02-12 16 A,1991.1595189261993
2019-02-12 17 A,2051.6318028716055
2019-02-12 18 A,2247.3195362819483
2019-02-12 19 A,2477.108727123117
2019-02-12 20 A,2548.9977346784976
2019-02-12 21 A,2503.7015942230446
2019-02-12 22 A,2441.5036334062397
2019-02-12 23 A,2336.359924631129
2019-02-12 24 A,2222.8627193407924
2019-02-13 01 A,1909.060813840381
2019-02-13 02 A,1681.1436422300014
2019-02-13 03 A,1569.4852760631115
2019-02-13 04 A,1614.388449635567
2019-02-13 05 A,1749.6145256790664
2019-02-13 06 A,1910.7306967838958
2019-02-13 07 A,2192.195638666564
2019-02-13 08 A,2584.153836439121
2019-02-13 09 A,2735.1372993202453
2019-02-13 10 A,2539.684575984311
2019-02-13 11 A,2446.19057821844
2019-02-13 12 A,2299.081816646691
2019-02-13 13 A,2194.3296559065575
2019-02-13 14 A,2031.7782753246581
2019-02-13 15 A,1885.4654894623486
2019-02-13 16 A,1792.0504156847471
2019-02-13 17 A,1865.9203955844112
2019-02-13 18 A,2048.994876467927
2019-02-13 19 A,2391.099226855358
2019-02-13 20 A,2420.968429502867
2019-02-13 21 A,2393.5321150695986
2019-02-13 22 A,2313.551224100803
2019-02-13 23 A,2188.4087591575867
2019-02-13 24 A,2121.773087436414
2019-02-14 01 A,1821.3976385827034
2019-02-14 02 A,1605.930737096157
2019-02-14 03 A,1470.1682056851942
2019-02-14 04 A,1521.6306005519991
2019-02-14 05 A,1662.7737783660946
2019-02-14 06 A,1825.656825067067
2019-02-14 07 A,2060.75880458541
2019-02-14 08 A,2490.4259169628413
2019-02-14 09 A,2633.364866721933
2019-02-14 10 A,2459.9493815678643
2019-02-14 11 A,2375.159714272179
2019-02-14 12 A,2209.844695701059
2019-02-14 13 A,2094.7024858043183
2019-02-14 14 A,2034.581187504916
2019-02-14 15 A,1890.8676201909827
2019-02-14 16 A,1784.5781837705176
2019-02-14 17 A,1877.306123872358
2019-02-14 18 A,2064.6590254534485
2019-02-14 19 A,2391.3957621776485
2019-02-14 20 A,2423.733190557673
2019-02-14 21 A,2393.8348527132
2019-02-14 22 A,2301.580867519321
2019-02-14 23 A,2201.689539103916
2019-02-14 24 A,2123.608116909482
2019-02-15 01 A,1831.600233929125
2019-02-15 02 A,1611.7373172574332
2019-02-15 03 A,1482.534279796896
2019-02-15 04 A,1515.2003622337252
2019-02-15 05 A,1675.7216886970411
2019-02-15 06 A,1808.0092425638709
2019-02-15 07 A,1998.953166374123
2019-02-15 08 A,2400.0453606845426
2019-02-15 09 A,2525.6475404042994
2019-02-15 10 A,2405.6234379993307
2019-02-15 11 A,2326.095626158694
2019-02-15 12 A,2192.285007685294
2019-02-15 13 A,2028.2230688643613
2019-02-15 14 A,1924.1129042147015
2019-02-15 15 A,1736.0248636089304
2019-02-15 16 A,1689.086625734844
2019-02-15 17 A,1711.3685176356328
2019-02-15 18 A,1980.7283188000981
2019-02-15 19 A,2307.753197988242
2019-02-15 20 A,2358.452850120563
2019-02-15 21 A,2298.8294230629394
2019-02-15 22 A,2189.6959090460464
2019-02-15 23 A,2159.8795849041026
2019-02-15 24 A,2013.1692136340632
2019-02-16 01 A,1689.1594426616582
2019-02-16 02 A,1483.5041453031267
2019-02-16 03 A,1396.1959989397617
2019-02-16 04 A,1440.4147860990156
2019-02-16 05 A,1558.7810386718122
2019-02-16 06 A,1647.1602378738805
2019-02-16 07 A,1738.9183092055061
2019-02-16 08 A,2070.653392498416
2019-02-16 09 A,2185.5905954838395
2019-02-16 10 A,2170.1894559423204
2019-02-16 11 A,2136.9945281916985
2019-02-16 12 A,2004.7233748006724
2019-02-16 13 A,1860.363462526791
2019-02-16 14 A,1784.1088453835785
2019-02-16 15 A,1640.8549628366643
2019-02-16 16 A,1583.9961821835582
2019-02-16 17 A,1632.5956406259181
2019-02-16 18 A,1849.5321054684207
2019-02-16 19 A,2112.8749338247426
2019-02-16 20 A,2205.0402933481632
2019-02-16 21 A,2068.457372769734
2019-02-16 22 A,2022.2907340359814
2019-02-16 23 A,1901.4959875184713
2019-02-16 24 A,1806.1744639698406
2019-02-17 01 A,1614.5834248545973
2019-02-17 02 A,1448.8114674961278
2019-02-17 03 A,1348.7709268610686
2019-02-17 04 A,1383.1660416015504
2019-02-17 05 A,1521.379899324779
2019-02-17 06 A,1583.9297933769315
2019-02-17 07 A,1737.4043733059239
2019-02-17 08 A,1974.5594817049366
2019-02-17 09 A,2137.077578897589
2019-02-17 10 A,2148.5952927315625
2019-02-17 11 A,2116.7408156706024
2019-02-17 12 A,1973.3661279950672
2019-02-17 13 A,1887.1628178125502
2019-02-17 14 A,1781.4490034186153
2019-02-17 15 A,1653.2728670365325
2019-02-17 16 A,1606.9974793958972
2019-02-17 17 A,1653.2728670365325
2019-02-17 18 A,1845.919683291546
2019-02-17 19 A,2196.451501670875
2019-02-17 20 A,2278.5731019164937
2019-02-17 21 A,2135.8883358750923
2019-02-17 22 A,2016.6671047417365
2019-02-17 23 A,1968.3451097679135
2019-02-17 24 A,1845.5035837505634
2019-02-18 01 A,1740.945410523493
2019-02-18 02 A,1516.366978419274
2019-02-18 03 A,1426.261435778709
2019-02-18 04 A,1448.775032358673
2019-02-18 05 A,1614.962133241928
2019-02-18 06 A,1760.847161740955
2019-02-18 07 A,1945.176607687179
2019-02-18 08 A,2368.675760653546
2019-02-18 09 A,2484.3246019300527
2019-02-18 10 A,2407.2894944634745
2019-02-18 11 A,2348.4203329861057
2019-02-18 12 A,2227.1520064883643
2019-02-18 13 A,2090.6372220353205
2019-02-18 14 A,1958.2109117555956
2019-02-18 15 A,1836.9573115275475
2019-02-18 16 A,1772.2678429875668
2019-02-18 17 A,1832.5785354432069
2019-02-18 18 A,2009.8437470290799
2019-02-18 19 A,2342.679788838574
2019-02-18 20 A,2382.0089728006906
2019-02-18 21 A,2308.6284593781907
2019-02-18 22 A,2200.407671142591
2019-02-18 23 A,2139.77743157911
2019-02-18 24 A,2014.4189843359368
2019-02-19 01 A,1772.3066712589252
2019-02-19 02 A,1531.6856755248912
2019-02-19 03 A,1447.8898111442022
2019-02-19 04 A,1493.5817307495458
2019-02-19 05 A,1658.6276557875979
2019-02-19 06 A,1784.763641888654
2019-02-19 07 A,2015.406615817696
2019-02-19 08 A,2478.3210530644915
2019-02-19 09 A,2576.8846863867025
2019-02-19 10 A,2423.22031189727
2019-02-19 11 A,2317.7261089478343
2019-02-19 12 A,2146.9941082725104
2019-02-19 13 A,1982.049172559923
2019-02-19 14 A,1915.3668271102533
2019-02-19 15 A,1789.6672671311646
2019-02-19 16 A,1723.0796322322471
2019-02-19 17 A,1766.3499970578932
2019-02-19 18 A,1951.3491617050154
2019-02-19 19 A,2305.225976368636
2019-02-19 20 A,2362.5483117412505
2019-02-19 21 A,2297.8225862977893
2019-02-19 22 A,2208.2739022730116
2019-02-19 23 A,2140.2006857904057
2019-02-19 24 A,1995.4608571076194
2019-02-20 01 A,1769.2247305889953
2019-02-20 02 A,1528.1493641247023
2019-02-20 03 A,1423.0856126547974
2019-02-20 04 A,1465.0658494562401
2019-02-20 05 A,1622.3002678464022
2019-02-20 06 A,1768.9486962328288
2019-02-20 07 A,1986.4822721566914
2019-02-20 08 A,2446.492741204416
2019-02-20 09 A,2583.760843055567
2019-02-20 10 A,2415.786598172091
2019-02-20 11 A,2329.509868292444
2019-02-20 12 A,2195.5398694898113
2019-02-20 13 A,2061.0527169991556
2019-02-20 14 A,1932.0438607652472
2019-02-20 15 A,1782.2775875101247
2019-02-20 16 A,1710.3263119628252
2019-02-20 17 A,1782.37666286902
2019-02-20 18 A,2012.3884728213472
2019-02-20 19 A,2373.1823450951574
2019-02-20 20 A,2420.0102984865384
2019-02-20 21 A,2396.2289969881103
2019-02-20 22 A,2326.1960036900864
2019-02-20 23 A,2218.155367901464
2019-02-20 24 A,2099.703328315961
2019-02-21 01 A,1829.060159368157
2019-02-21 02 A,1606.158650386164
2019-02-21 03 A,1495.691223822348
2019-02-21 04 A,1523.4055451049933
2019-02-21 05 A,1684.9956963348732
2019-02-21 06 A,1831.1616894731924
2019-02-21 07 A,2063.756574022605
2019-02-21 08 A,2490.4259169628413
2019-02-21 09 A,2614.4397744290477
2019-02-21 10 A,2420.259798674787
2019-02-21 11 A,2356.187824514262
2019-02-21 12 A,2194.15264183544
2019-02-21 13 A,2063.131919277267
2019-02-21 14 A,1933.3465519289848
2019-02-21 15 A,1793.9697823104673
2019-02-21 16 A,1716.3113321368949
2019-02-21 17 A,1734.6812932310677
2019-02-21 18 A,1991.960491526866
2019-02-21 19 A,2335.1341978402593
2019-02-21 20 A,2386.670598850551
2019-02-21 21 A,2349.5042411630143
2019-02-21 22 A,2253.217113046539
2019-02-21 23 A,2148.458164037627
2019-02-21 24 A,2034.4492369873408
2019-02-22 01 A,1794.0639218180158
2019-02-22 02 A,1526.3657533416188
2019-02-22 03 A,1422.5598994630425
2019-02-22 04 A,1447.9008599207468
2019-02-22 05 A,1626.646654173082
2019-02-22 06 A,1738.1458128315899
2019-02-22 07 A,1913.1634855159548
2019-02-22 08 A,2391.005908939246
2019-02-22 09 A,2491.152352087823
2019-02-22 10 A,2383.9338130310907
2019-02-22 11 A,2329.0399256985625
2019-02-22 12 A,2184.9260297204646
2019-02-22 13 A,2045.4802515661581
2019-02-22 14 A,1924.245258663819
2019-02-22 15 A,1794.1242874391637
2019-02-22 16 A,1742.5420974854476
2019-02-22 17 A,1784.5781837705176
2019-02-22 18 A,1996.4134370785905
2019-02-22 19 A,2343.662816605968
2019-02-22 20 A,2407.8999316771233
2019-02-22 21 A,2333.9428837818778
2019-02-22 22 A,2247.9653485664808
2019-02-22 23 A,2150.6219771048954
2019-02-22 24 A,2007.9777074931012
2019-02-23 01 A,1715.8556062913299
2019-02-23 02 A,1500.7714828854841
2019-02-23 03 A,1394.1273704650587
2019-02-23 04 A,1442.0562043850555
2019-02-23 05 A,1544.6342389938216
2019-02-23 06 A,1656.4536841824256
2019-02-23 07 A,1763.797857653542
2019-02-23 08 A,2047.3205722434186
2019-02-23 09 A,2162.4725622081805
2019-02-23 10 A,2190.8340888455837
2019-02-23 11 A,2158.5515083433693
2019-02-23 12 A,1999.4372997008277
2019-02-23 13 A,1868.6277048330373
2019-02-23 14 A,1803.6576712311507
2019-02-23 15 A,1640.977829268273
2019-02-23 16 A,1593.5697329210561
2019-02-23 17 A,1660.5080432746809
2019-02-23 18 A,1855.0866819674104
2019-02-23 19 A,2197.9239668957503
2019-02-23 20 A,2245.2287904720342
2019-02-23 21 A,2166.032893007389
2019-02-23 22 A,2070.7333041533907
2019-02-23 23 A,1966.8583709338902
2019-02-23 24 A,1851.3846781247446
2019-02-24 01 A,1666.2789577893461
2019-02-24 02 A,1458.9738495320412
2019-02-24 03 A,1339.65249867409
2019-02-24 04 A,1424.7071320062244
2019-02-24 05 A,1543.8281668766851
